Year;MarketCap;Ticker
2012;349673;TIDE.OL
2012;185345;VVL.OL
2012;591024;WILS.OL
2013;29701600;AKSO.OL
2013;15760285;ALGETA.OL
2013;9385181;DETNOR.OL
2013;176724676;DNB.OL
2013;24763358;DNO.OL
2013;16466805;FOE.OL
2013;57850000;GJF.OL
2013;6503187;GOGL.OL
2013;30306397;MHG.OL
2013;6617515;NAS.OL
2013;56007783;NHY.OL
2013;10973309;OTEC.OL
2013;48215814;ORK.OL
2013;15561810;PGS.OL
2013;11043539;PRS.OL
2013;21005042;RCL.OL
2013;5650345;RECSI.OL
2013;43331050;SCH.OL
2013;63523286;SDRL.OL
2013;17051585;STB.OL
2013;468731124;EQNR.OL
2013;40843252;SUBC.OL
2013;219303870;TEL.OL
2013;16646293;TGS.OL
2013;72688738;YAR.OL
2013;5578059;AFG.OL
2013;548794;AGA.OL
2013;540063;AGR.OL
2013;16067190;AKER.OL
2013;360389;AKVA.OL
2013;2531770;AMSC.OL
2013;320615;AQUA.OL
2013;2878424;ARCH.OL
2013;2386998;ABG.OL
2013;617574;ASTK.OL
2013;6165066;ATEA.OL
2013;7196467;AUSS.OL
2013;33725;AVM.OL
2013;4641516;BAKKA.OL
2013;310156;BELCO.OL
2013;605215;BIONOR.OL
2013;401810;AZT.OL
2013;209254;BIRD.OL
2013;92650;BLO.OL
2013;5241426;BONHR.OL
2013;247712;BOR.OL
2013;3020000;BRG.OL
2013;1565396;BWG.OL
2013;7869961;BWLPG.OL
2013;4988044;BWO.OL
2013;9990000;CEQ.OL
2013;4808700;COP.OL
2013;108315;CONTX.OL
2013;1456408;DESSC.OL
2013;17952;DIAG.OL
2013;3520328;DOF.OL
2013;1604999;DOLP.OL
2013;81782;ECHEM.OL
2013;1040175;EIOF.OL
2013;3029000;EKO.OL
2013;2340654;ELT.OL
2013;1571950;EMGS.OL
2013;642427;EOC.OL
2013;2657349;TIETO.OL
2013;5187000;FAR.OL
2013;936217;FRO.OL
2013;174222;FUNCOM.OL
2013;517210;GOD.OL
2013;4316377;GRO.OL
2013;2735719;GSF.OL
2013;4305424;HEX.OL
2013;3340888;HLNG.OL
2013;1458299;HRG.OL
2013;256076;IMSK.OL
2013;932403;INFRA.OL
2013;501287;IOX.OL
2013;197105;ITX.OL
2013;2420506;JIN.OL
2013;2351120;KOA.OL
2013;15300000;KOG.OL
2013;3093500;KVAER.OL
2013;9660194;LSG.OL
2013;203188;NAUR.OL
2013;107677;NAVA.OL
2013;99343;NEC.OL
2013;54525;NMG.OL
2013;414196;NOCC.OL
2013;4527305;NOD.OL
2013;1546392;NOF.OL
2013;271219;NOR.OL
2013;3987208;NPRO.OL
2013;1612171;NRS.OL
2013;900342;NSG.OL
2013;4642288;OCY.OL
2013;2693300;ODF.OL
2013;832609;ODFB.OL
2013;7260000;ODL.OL
2013;116597;OTS.OL
2013;715365;PEN.OL
2013;549808;PHO.OL
2013;2378867;PLCS.OL
2013;1654188;PROT.OL
2013;249393;PSI.OL
2013;1485639;QEC.OL
2013;951614;QFR.OL
2013;3360000;RECSOL.OL
2013;75738;RGT.OL
2013;8384200;SALM.OL
2013;821620;SASNO.OL
2013;1659653;SBO.OL
2013;149144;SBX.OL
2013;143476;SCI.OL
2013;1315175;SEVAN.OL
2013;2943386;SEVDR.OL
2013;3757626;SIOFF.OL
2013;10710344;SNI.OL
2013;4661829;SOFF.OL
2013;2717868;SONG.OL
2013;1558061;SPU.OL
2013;15409003;SRBANK.OL
2013;334514;KMCP.OL
2013;987207;TELIO.OL
2013;8363134;TOM.OL
2013;536955;TTS.OL
2013;6524801;VEI.OL
2013;1719885;VIZ.OL
2013;1235847;VPOS.OL
2013;2527982;WBULK.OL
2013;761670;WRL.OL
2013;12485000;WWASA.OL
2013;6996693;WWI.OL
2013;3583696;AFK.OL
2013;240219;APP.OL
2013;209752;BERGEN.OL
2013;186952;BMA.OL
2013;912250;BOUV.OL
2013;99778;COMROD.OL
2013;387334;DAT.OL
2013;62712;DOM.OL
2013;91427;EMS.OL
2013;987268;FOP.OL
2013;557481;GYL.OL
2013;980837;HAVI.OL
2013;994591;HFISK.OL
2013;5332762;HNA.OL
2013;3708770;HNB.OL
2013;228479;ITERA.OL
2013;313061;KIT.OL
2013;433810;MEDI.OL
2013;312607;NAM.OL
2013;227164;NIO.OL
2013;11389649;OLT.OL
2013;163143;PDR.OL
2013;1242740;POL.OL
2013;254326;REACH.OL
2013;60230;REPANT.OL
2013;1796325;RISH.OL
2013;577508;SKI.OL
2013;493057;SOLV.OL
2013;679063;SSC.OL
2013;684971;SSI.OL
2013;314706;TIDE.OL
2013;194750;VVL.OL
2013;595246;WILS.OL
2013;2397080;WWIB.OL
2013;152250;ATLA.OL
2013;299315;NAPA.OL
2014;5918400;AKAST.OL
2014;11303444;AKSO.OL
2014;7140882;BWLPG.OL
2014;8078404;DETNOR.OL
2014;180308034;DNB.OL
2014;16352002;DNO.OL
2014;4545212;FOE.OL
2014;61000000;GJF.OL
2014;2120270;GOGL.OL
2014;42227871;MHG.OL
2014;9711783;NAS.OL
2014;87808287;NHY.OL
2014;13604153;OTEC.OL
2014;52118319;ORK.OL
2014;9221652;PGS.OL
2014;34736443;RCL.OL
2014;4127853;RECSI.OL
2014;51161312;SCH.OL
2014;18361368;SDRL.OL
2014;13137369;STB.OL
2014;418350500;EQNR.OL
2014;25427389;SUBC.OL
2014;227470892;TEL.OL
2014;16684899;TGS.OL
2014;92204831;YAR.OL
2014;7009267;AFG.OL
2014;294236;AGA.OL
2014;11905643;AKER.OL
2014;645858;AKVA.OL
2014;2273119;AMSC.OL
2014;326089;AQUA.OL
2014;2339806;ARCH.OL
2014;2230736;ABG.OL
2014;8020949;ATEA.OL
2014;9426358;AUSS.OL
2014;3598353;AGAS.OL
2014;29685;AVM.OL
2014;8183726;BAKKA.OL
2014;189408;BELCO.OL
2014;576117;BIONOR.OL
2014;772134;AZT.OL
2014;167676;BIRD.OL
2014;2987817;BONHR.OL
2014;246863;BOR.OL
2014;5550000;BRG.OL
2014;5166925;BWO.OL
2014;169435;CONTX.OL
2014;1381733;DESSC.OL
2014;1660218;DOF.OL
2014;1001598;DOLP.OL
2014;71065;ECHEM.OL
2014;738675;EIOF.OL
2014;3498542;EKO.OL
2014;3818789;ELT.OL
2014;1235480;EMAS.OL
2014;803058;EMGS.OL
2014;14055533;ENTRA.OL
2014;4250690;TIETO.OL
2014;1979250;FAR.OL
2014;986731;FRO.OL
2014;182699;FUNCOM.OL
2014;390347;GOD.OL
2014;2420556;GRO.OL
2014;3182367;GSF.OL
2014;3039123;HEX.OL
2014;1286619;HFISK.OL
2014;5749179;HLNG.OL
2014;5829102;HNA.OL
2014;4067684;HNB.OL
2014;2920801;HRG.OL
2014;597000;HYARD.OL
2014;121941;IMSK.OL
2014;40305;IOX.OL
2014;238359;ITX.OL
2014;1012746;JIN.OL
2014;2342984;KOA.OL
2014;14760000;KOG.OL
2014;2391410;KVAER.OL
2014;14899621;LSG.OL
2014;45630;NAUR.OL
2014;102745;NAVA.OL
2014;510629;NEL.OL
2014;259159;NIO.OL
2014;128949;NMG.OL
2014;7714396;NOD.OL
2014;680924;NOF.OL
2014;56758;NOR.OL
2014;5539313;NPRO.OL
2014;2821299;NRS.OL
2014;729391;NSG.OL
2014;5904453;OCY.OL
2014;1891879;ODF.OL
2014;552262;ODFB.OL
2014;2660000;ODL.OL
2014;13358888;OLT.OL
2014;168386;OTS.OL
2014;186566;PDR.OL
2014;379964;PEN.OL
2014;588316;PHO.OL
2014;421983;PLCS.OL
2014;3325606;PROT.OL
2014;5427380;PRS.OL
2014;522728;QEC.OL
2014;687981;QFR.OL
2014;558552;RAKP.OL
2014;243971;REACH.OL
2014;4080000;RECSOL.OL
2014;590229;RGT.OL
2014;14445750;SALM.OL
2014;753199;SASNO.OL
2014;1884690;SBO.OL
2014;54702;SBX.OL
2014;64602;SCI.OL
2014;1052140;SEVAN.OL
2014;636247;SEVDR.OL
2014;1573141;SIOFF.OL
2014;8016725;SNI.OL
2014;3056303;SOFF.OL
2014;1293391;SONG.OL
2014;1264374;SPU.OL
2014;13426932;SRBANK.OL
2014;817545;SSC.OL
2014;2861395;SCATC.OL
2014;240312;KMCP.OL
2014;989535;TELIO.OL
2014;3372248;TIL.OL
2014;8511154;TOM.OL
2014;411377;TTS.OL
2014;854413;VARDIA.OL
2014;9860739;VEI.OL
2014;2407784;VIZ.OL
2014;226100;VVL.OL
2014;701515;WBULK.OL
2014;1189953;WEIFA.OL
2014;528641;WRL.OL
2014;10120000;WWASA.OL
2014;5888306;WWI.OL
2014;1946144;WWIB.OL
2014;10146013;XXL.OL
2014;522092;ZAL.OL
2014;4255639;AFK.OL
2014;36004;AGR.OL
2014;171003;APP.OL
2014;282745;ASTK.OL
2014;29211;ATLANOK.OL
2014;116394;BERGEN.OL
2014;135954;BLO.OL
2014;286395;BMA.OL
2014;779000;BOUV.OL
2014;631199;DAT.OL
2014;482209;GYL.OL
2014;585484;HAVI.OL
2014;246560;ITERA.OL
2014;290576;KIT.OL
2014;504277;MEDI.OL
2014;162426;NAPA.OL
2014;443814;NTS.OL
2014;1027462;POL.OL
2014;321726;PSI.OL
2014;1302452;RENO.OL
2014;31922;REPANT.OL
2014;1358197;RISH.OL
2014;611479;SKI.OL
2014;554689;SOLV.OL
2014;561966;SSI.OL
2014;331625;TIDE.OL
2014;580470;WILS.OL
2015;4021689;AGAS.OL
2015;12791041;BAKKA.OL
2015;9949276;BWLPG.OL
2015;11194678;DETNOR.OL
2015;178842115;DNB.OL
2015;6529980;DNO.OL
2015;16939321;FRO.OL
2015;71050000;GJF.OL
2015;53830244;MHG.OL
2015;11575395;NAS.OL
2015;68545913;NHY.OL
2015;7068806;NOD.OL
2015;7361904;OTEC.OL
2015;71427061;ORK.OL
2015;8708733;PGS.OL
2015;4561067;RECSI.OL
2015;31558656;SCHA.OL
2015;33514602;SCHB.OL
2015;5799723;SDRL.OL
2015;15724351;STB.OL
2015;394435647;EQNR.OL
2015;20640496;SUBC.OL
2015;222666226;TEL.OL
2015;14442029;TGS.OL
2015;105329422;YAR.OL
2015;12928860;AFG.OL
2015;465161;AGA.OL
2015;3288000;AKAST.OL
2015;12188785;AKER.OL
2015;8242945;AKSO.OL
2015;1395052;AKVA.OL
2015;1606337;AMSC.OL
2015;167062;AQUA.OL
2015;359077;ARCH.OL
2015;3086030;ABG.OL
2015;456504;ASTK.OL
2015;7730047;ATEA.OL
2015;10946738;AUSS.OL
2015;17762;AVM.OL
2015;113645;BELCO.OL
2015;62441;BERGEN.OL
2015;401389;BIONOR.OL
2015;566886;AZT.OL
2015;34551;BIRD.OL
2015;2161833;BONHR.OL
2015;217172;BOR.OL
2015;4940000;BRG.OL
2015;1768175;BWO.OL
2015;202703;CONTX.OL
2015;412692;DESSC.OL
2015;497510;DOF.OL
2015;288837;EIOF.OL
2015;3664262;EKO.OL
2015;446000;EMGS.OL
2015;13090938;ENTRA.OL
2015;7179662;EPR.OL
2015;592800;FAR.OL
2015;2294281;FOE.OL
2015;91286;FUNCOM.OL
2015;928924;GIG.OL
2015;245919;GOD.OL
2015;1345346;GOGL.OL
2015;1574208;GRO.OL
